Id,drugName,condition,rating,date,usefulCount
224049,Phenobarbital,Seizures,10,2009/9/7,28
224046,Phenobarbital,Seizures,9,2014/12/6,13
224042,Phenobarbital,Seizures,10,2016/11/2,9
224039,Phenobarbital,Seizures,2,2017/1/24,2
35472,Phenol,Sore Throat,1,2017/10/1,2
128575,Phentermine,Obesity,10,2015/6/7,5
138742,Phentermine,Weight Loss,9,2011/5/18,19
139178,Phentermine,Weight Loss,10,2008/9/9,50
138923,Phentermine,Weight Loss,8,2009/12/6,7
128788,Phentermine,Weight Loss,10,2015/1/24,91
138646,Phentermine,Weight Loss,5,2012/3/8,1
139104,Phentermine,Weight Loss,10,2009/1/26,30
127805,Phentermine,Obesity,10,2017/1/29,15
138373,Phentermine,Weight Loss,10,2014/3/1,32
127894,Phentermine,Obesity,10,2016/11/18,24
139150,Phentermine,Weight Loss,8,2009/4/16,3
128091,Phentermine,Weight Loss,8,2016/7/13,7
138860,Phentermine,Weight Loss,8,2010/8/15,1
128841,Phentermine,Weight Loss,10,2014/9/2,155
138582,Phentermine,Weight Loss,10,2013/3/3,46
128510,Phentermine,Obesity,9,2015/8/5,21
127428,Phentermine,Weight Loss,4,2017/11/1,2
128064,Phentermine,Weight Loss,8,2016/6/27,14
128880,Phentermine,Weight Loss,10,2014/6/26,26
139200,Phentermine,Weight Loss,10,2008/7/16,163
128914,Phentermine,Weight Loss,9,2014/5/14,34
138841,Phentermine,Weight Loss,10,2010/11/4,11
138628,Phentermine,Weight Loss,9,2012/4/27,6
128281,Phentermine,Obesity,10,2016/1/15,14
128909,Phentermine,Obesity,3,2014/5/19,29
127979,Phentermine,Weight Loss,7,2016/10/18,5
138722,Phentermine,Weight Loss,10,2012/1/8,15
138611,Phentermine,Not Listed / Othe,10,2012/7/10,7
128699,Phentermine,Obesity,10,2015/4/28,37
127788,Phentermine,Weight Loss,10,2017/2/27,27
128283,Phentermine,Weight Loss,9,2016/1/14,20
139278,Phentermine,Weight Loss,10,2008/5/1,148
138506,Phentermine,Weight Loss,10,2013/6/15,31
138634,Phentermine,Weight Loss,10,2012/4/13,3
139000,Phentermine,Weight Loss,2,2009/7/16,4
139065,Phentermine,Weight Loss,10,2009/5/27,5
128109,Phentermine,Weight Loss,8,2016/6/13,32
138682,Phentermine,Weight Loss,10,2011/12/5,0
127903,Phentermine,Weight Loss,10,2016/11/2,3
128770,Phentermine,Weight Loss,10,2015/2/22,181
138683,Phentermine,Weight Loss,10,2011/12/4,5
138794,Phentermine,Weight Loss,9,2011/2/12,18
128554,Phentermine,Obesity,9,2015/7/3,24
139160,Phentermine,Weight Loss,8,2009/4/2,49
128377,Phentermine,Weight Loss,1,2015/11/3,7
138995,Phentermine,Obesity,10,2009/8/28,42
128096,Phentermine,Weight Loss,10,2016/7/10,39
138580,Phentermine,Weight Loss,10,2013/3/7,30
128463,Phentermine,Weight Loss,10,2015/9/24,14
138570,Phentermine,Weight Loss,10,2013/3/25,25
138517,Phentermine,Weight Loss,9,2013/5/31,27
139094,Phentermine,Weight Loss,8,2009/3/2,14
139156,Phentermine,Weight Loss,10,2009/4/10,75
139217,Phentermine,Weight Loss,9,2008/6/10,66
128258,Phentermine,Weight Loss,9,2016/2/2,26
139281,Phentermine,Weight Loss,8,2008/4/25,26
128172,Phentermine,Weight Loss,5,2016/4/14,14
138657,Phentermine,Weight Loss,1,2011/9/6,8
128884,Phentermine,Weight Loss,7,2014/6/21,27
139121,Phentermine,Weight Loss,10,2008/12/25,32
128462,Phentermine,Weight Loss,9,2015/9/24,7
138647,Phentermine,Weight Loss,10,2012/3/8,2
127692,Phentermine,Obesity,10,2017/4/5,21
138596,Phentermine,Weight Loss,10,2013/1/26,22
128451,Phentermine,Weight Loss,10,2015/9/30,9
138924,Phentermine,Weight Loss,10,2009/12/6,8
128419,Phentermine,Weight Loss,10,2015/9/4,9
127434,Phentermine,Weight Loss,10,2017/10/24,35
128741,Phentermine,Weight Loss,10,2015/3/25,113
128710,Phentermine,Weight Loss,9,2015/4/23,21
128773,Phentermine,Weight Loss,9,2015/2/18,118
128852,Phentermine,Weight Loss,10,2014/8/3,58
138542,Phentermine,Obesity,9,2013/9/7,27
128557,Phentermine,Weight Loss,9,2015/7/1,20
128024,Phentermine,Weight Loss,5,2016/8/19,3
127406,Phentermine,Weight Loss,8,2017/11/25,4
128032,Phentermine,Weight Loss,8,2016/8/10,29
128330,Phentermine,Weight Loss,10,2015/12/10,3
138468,Phentermine,Weight Loss,9,2013/11/9,48
128266,Phentermine,Weight Loss,9,2016/1/26,1
138558,Phentermine,Weight Loss,10,2013/4/23,90
127540,Phentermine,Weight Loss,5,2017/8/3,16
138572,Phentermine,Weight Loss,9,2013/3/22,36
127414,Phentermine,Weight Loss,9,2017/11/19,5
138576,Phentermine,Weight Loss,10,2013/3/14,42
127433,Phentermine,Weight Loss,5,2017/10/26,9
138684,Phentermine,Weight Loss,7,2011/12/1,1
138534,Phentermine,Weight Loss,8,2013/10/3,48
127444,Phentermine,Weight Loss,10,2017/10/10,19
139030,Phentermine,Weight Loss,5,2009/5/10,12
138941,Phentermine,Weight Loss,10,2009/10/27,19
128146,Phentermine,Weight Loss,8,2016/5/2,8
127851,Phentermine,Weight Loss,1,2016/12/28,16
139006,Phentermine,Weight Loss,10,2009/7/10,13
139102,Phentermine,Weight Loss,10,2009/2/6,113
127603,Phentermine,Obesity,9,2017/5/19,10
128154,Phentermine,Obesity,10,2016/4/27,55
128774,Phentermine,Weight Loss,6,2015/2/18,38
138406,Phentermine,Weight Loss,9,2014/3/20,7
138750,Phentermine,Weight Loss,10,2013/1/12,41
128054,Phentermine,Obesity,10,2016/7/2,23
138893,Phentermine,Weight Loss,10,2010/1/1,22
138950,Phentermine,Weight Loss,10,2009/8/20,43
127660,Phentermine,Weight Loss,10,2017/6/2,18
138623,Phentermine,Weight Loss,10,2012/5/10,11
138901,Phentermine,Weight Loss,8,2010/5/10,16
128701,Phentermine,Weight Loss,8,2015/4/28,19
128305,Phentermine,Weight Loss,10,2016/1/2,6
127576,Phentermine,Obesity,6,2017/7/25,4
128209,Phentermine,Weight Loss,10,2016/3/14,14
128031,Phentermine,Obesity,10,2016/8/11,26
127648,Phentermine,Weight Loss,6,2017/6/9,19
128780,Phentermine,Obesity,10,2015/2/5,142
128662,Phentermine,Weight Loss,10,2015/4/10,9
127804,Phentermine,Weight Loss,10,2017/1/30,19
138666,Phentermine,Weight Loss,10,2011/8/11,5
127679,Phentermine,Weight Loss,3,2017/4/12,29
128072,Phentermine,Weight Loss,9,2016/7/26,37
139110,Phentermine,Weight Loss,9,2009/1/19,12
138467,Phentermine,Weight Loss,9,2013/11/12,39
128456,Phentermine,Weight Loss,10,2015/9/28,43
139123,Phentermine,Weight Loss,9,2008/12/2,12
128823,Phentermine,Weight Loss,10,2014/10/15,187
128409,Phentermine,Weight Loss,10,2015/9/13,48
128121,Phentermine,Weight Loss,8,2016/5/20,34
127767,Phentermine,Weight Loss,8,2017/2/9,20
128421,Phentermine,Obesity,9,2015/9/3,22
127537,Phentermine,Weight Loss,10,2017/8/7,8
127569,Phentermine,Obesity,10,2017/6/15,17
139132,Phentermine,Weight Loss,9,2008/11/5,12
128071,Phentermine,Weight Loss,4,2016/6/21,23
128021,Phentermine,Weight Loss,4,2016/8/22,20
127524,Phentermine,Weight Loss,5,2017/8/16,6
128578,Phentermine,Obesity,10,2015/6/6,15
139003,Phentermine,Weight Loss,10,2009/7/11,14
139047,Phentermine,Weight Loss,1,2009/4/18,26
139232,Phentermine,Weight Loss,10,2008/3/2,42
139050,Phentermine,Weight Loss,10,2009/6/19,11
127678,Phentermine,Obesity,10,2017/4/13,23
128168,Phentermine,Weight Loss,10,2016/4/16,14
127498,Phentermine,Weight Loss,10,2017/9/5,17
139021,Phentermine,Weight Loss,7,2009/6/22,32
128397,Phentermine,Weight Loss,7,2015/9/18,6
128133,Phentermine,Weight Loss,8,2016/5/15,13
138821,Phentermine,Weight Loss,10,2010/5/23,8
128859,Phentermine,Weight Loss,9,2014/7/23,54
128568,Phentermine,Weight Loss,10,2015/6/26,19
128073,Phentermine,Weight Loss,9,2016/7/26,22
138603,Phentermine,Weight Loss,10,2012/8/14,33
128037,Phentermine,Weight Loss,7,2016/8/4,31
128153,Phentermine,Obesity,8,2016/4/27,11
128439,Phentermine,Weight Loss,10,2015/10/9,19
127809,Phentermine,Weight Loss,10,2017/1/26,15
128219,Phentermine,Weight Loss,10,2016/3/10,6
128873,Phentermine,Weight Loss,10,2014/7/9,24
128729,Phentermine,Weight Loss,8,2015/3/31,5
139162,Phentermine,Weight Loss,9,2009/4/2,17
138471,Phentermine,Weight Loss,7,2013/10/30,48
127818,Phentermine,Weight Loss,1,2017/1/21,18
139008,Phentermine,Weight Loss,10,2009/7/9,9
138565,Phentermine,Weight Loss,9,2013/4/9,45
128561,Phentermine,Obesity,8,2015/6/29,15
138621,Phentermine,Weight Loss,9,2012/5/21,29
128813,Phentermine,Weight Loss,10,2014/11/16,212
128159,Phentermine,Obesity,10,2016/4/22,48
128006,Phentermine,Obesity,6,2016/9/3,12
139152,Phentermine,Weight Loss,10,2009/4/15,3
139079,Phentermine,Weight Loss,8,2009/3/20,12
128651,Phentermine,Weight Loss,10,2015/4/14,80
128899,Phentermine,Weight Loss,10,2014/5/29,87
127986,Phentermine,Obesity,5,2016/10/14,11
128800,Phentermine,Weight Loss,10,2014/12/28,15
128819,Phentermine,Weight Loss,10,2014/11/2,52
139048,Phentermine,Weight Loss,9,2009/6/20,9
138938,Phentermine,Weight Loss,9,2009/11/8,12
127526,Phentermine,Weight Loss,10,2017/8/16,6
127930,Phentermine,Weight Loss,10,2016/11/15,40
127551,Phentermine,Weight Loss,8,2017/7/2,13
128704,Phentermine,Weight Loss,9,2015/4/26,15
138806,Phentermine,Weight Loss,10,2010/6/26,12
128790,Phentermine,Obesity,10,2015/1/22,53
128712,Phentermine,Weight Loss,10,2015/4/22,7
138955,Phentermine,Weight Loss,10,2009/8/14,16
128237,Phentermine,Obesity,6,2016/2/22,62
127725,Phentermine,Weight Loss,10,2017/3/21,25
128483,Phentermine,Weight Loss,9,2015/8/25,5
128534,Phentermine,Weight Loss,9,2015/7/20,30
128404,Phentermine,Weight Loss,10,2015/9/14,6
139129,Phentermine,Weight Loss,10,2008/11/6,9
128647,Phentermine,Weight Loss,9,2015/4/17,29
138994,Phentermine,Weight Loss,10,2009/9/3,104
127601,Phentermine,Weight Loss,8,2017/5/19,3
138990,Phentermine,Weight Loss,9,2009/9/6,102
128320,Phentermine,Weight Loss,10,2015/12/16,22
139147,Phentermine,Weight Loss,9,2008/9/15,126
127556,Phentermine,Weight Loss,8,2017/6/28,19
128341,Phentermine,Obesity,10,2015/12/2,62
128046,Phentermine,Obesity,10,2016/7/26,25
128785,Phentermine,Weight Loss,10,2015/1/30,118
128808,Phentermine,Weight Loss,10,2014/12/7,136
139193,Phentermine,Weight Loss,9,2008/7/26,40
138913,Phentermine,Weight Loss,10,2010/4/14,31
128730,Phentermine,Weight Loss,10,2015/3/31,3
127729,Phentermine,Weight Loss,9,2017/3/21,4
127849,Phentermine,Obesity,10,2016/12/29,17
139267,Phentermine,Weight Loss,9,2008/5/29,19
128149,Phentermine,Obesity,10,2016/5/2,12
128069,Phentermine,Weight Loss,8,2016/6/23,11
128230,Phentermine,Weight Loss,7,2016/3/1,20
138376,Phentermine,Weight Loss,7,2014/2/27,134
128627,Phentermine,Weight Loss,10,2015/6/18,30
138507,Phentermine,Weight Loss,8,2013/6/14,55
127533,Phentermine,Obesity,10,2017/8/12,8
128106,Phentermine,Obesity,10,2016/6/15,10
138638,Phentermine,Weight Loss,10,2012/4/1,7
128190,Phentermine,Weight Loss,9,2016/3/31,7
128606,Phentermine,Weight Loss,9,2015/5/21,15
127952,Phentermine,Weight Loss,10,2016/10/6,8
139169,Phentermine,Not Listed / Othe,10,2009/3/28,1
128735,Phentermine,Weight Loss,10,2015/3/28,3
128160,Phentermine,Weight Loss,10,2016/4/21,16
138885,Phentermine,Weight Loss,10,2010/1/24,37
138788,Phentermine,Weight Loss,8,2011/3/10,7
138485,Phentermine,Weight Loss,10,2014/4/16,53
128722,Phentermine,Weight Loss,8,2015/4/3,6
128385,Phentermine,Obesity,10,2015/10/29,45
128402,Phentermine,Weight Loss,8,2015/9/15,2
128004,Phentermine,Obesity,7,2016/9/4,21
139041,Phentermine,Weight Loss,10,2009/4/28,20
128405,Phentermine,Weight Loss,10,2015/9/14,12
139115,Phentermine,Weight Loss,10,2009/1/7,12
128706,Phentermine,Weight Loss,10,2015/4/25,16
128354,Phentermine,Weight Loss,6,2015/11/19,2
138642,Phentermine,Weight Loss,8,2012/3/22,10
127758,Phentermine,Obesity,8,2017/2/14,8
128249,Phentermine,Weight Loss,4,2016/2/11,8
139155,Phentermine,Weight Loss,10,2009/4/11,3
128570,Phentermine,Weight Loss,9,2015/6/25,3
127917,Phentermine,Weight Loss,3,2016/10/26,5
128609,Phentermine,Weight Loss,8,2015/5/21,12
128306,Phentermine,Weight Loss,8,2015/12/31,25
139167,Phentermine,Weight Loss,10,2009/3/31,6
138571,Phentermine,Weight Loss,10,2013/3/22,30
128261,Phentermine,Weight Loss,10,2016/1/28,10
128868,Phentermine,Weight Loss,10,2014/7/16,34
138737,Phentermine,Weight Loss,10,2011/6/4,3
128065,Phentermine,Weight Loss,3,2016/6/27,13
138592,Phentermine,Obesity,6,2013/2/4,72
127867,Phentermine,Weight Loss,7,2016/12/12,6
127776,Phentermine,Obesity,10,2017/3/6,27
128502,Phentermine,Weight Loss,8,2015/8/10,5
138533,Phentermine,Weight Loss,10,2013/10/5,28
139095,Phentermine,Weight Loss,3,2009/2/27,9
139010,Phentermine,Weight Loss,8,2009/6/29,15
127520,Phentermine,Weight Loss,9,2017/8/19,27
138452,Phentermine,Weight Loss,10,2013/12/23,64
127492,Phentermine,Weight Loss,10,2017/9/10,21
127824,Phentermine,Weight Loss,9,2017/1/17,8
138754,Phentermine,Weight Loss,10,2012/12/31,32
139161,Phentermine,Weight Loss,9,2009/4/2,69
127398,Phentermine,Weight Loss,10,2017/12/10,0
128711,Phentermine,Weight Loss,9,2015/4/22,56
128473,Phentermine,Weight Loss,8,2015/9/2,8
128689,Phentermine,Weight Loss,10,2015/5/5,32
138525,Phentermine,Weight Loss,10,2013/10/22,27
139011,Phentermine,Weight Loss,10,2009/6/29,3
138925,Phentermine,Obesity,8,2009/12/6,7
128861,Phentermine,Obesity,10,2014/7/21,61
128549,Phentermine,Obesity,10,2015/7/5,79
127499,Phentermine,Weight Loss,9,2017/9/5,35
138984,Phentermine,Weight Loss,10,2009/9/15,13
139039,Phentermine,Weight Loss,9,2009/4/29,11
139186,Phentermine,Not Listed / Othe,8,2008/8/23,2
127636,Phentermine,Obesity,10,2017/5/3,12
127898,Phentermine,Weight Loss,10,2016/11/4,47
127485,Phentermine,Obesity,10,2017/9/20,10
139077,Phentermine,Weight Loss,10,2009/3/20,5
127560,Phentermine,Weight Loss,10,2017/6/22,33
128736,Phentermine,Weight Loss,10,2015/3/26,92
128359,Phentermine,Weight Loss,9,2015/11/16,52
138969,Phentermine,Weight Loss,10,2009/7/25,484
127600,Phentermine,Weight Loss,10,2017/5/21,4
127699,Phentermine,Weight Loss,8,2017/4/3,17
138480,Phentermine,Obesity,9,2014/4/23,8
127689,Phentermine,Weight Loss,10,2017/4/6,41
128369,Phentermine,Obesity,10,2015/11/9,36
128319,Phentermine,Weight Loss,8,2015/12/16,9
128363,Phentermine,Weight Loss,9,2015/11/13,15
128659,Phentermine,Weight Loss,10,2015/4/11,15
139009,Phentermine,Weight Loss,4,2009/7/7,5
127671,Phentermine,Weight Loss,10,2017/5/24,18
138595,Phentermine,Weight Loss,10,2013/2/1,11
128762,Phentermine,Obesity,9,2015/3/4,0
128629,Phentermine,Weight Loss,8,2015/6/18,29
127630,Phentermine,Weight Loss,9,2017/5/5,3
128538,Phentermine,Weight Loss,10,2015/7/17,19
128697,Phentermine,Obesity,9,2015/4/29,18
138815,Phentermine,Weight Loss,10,2010/6/5,9
127772,Phentermine,Obesity,10,2017/3/8,43
127566,Phentermine,Weight Loss,9,2017/6/19,24
128604,Phentermine,Weight Loss,10,2015/5/21,16
127708,Phentermine,Weight Loss,7,2017/3/27,11
139212,Phentermine,Weight Loss,10,2008/6/24,19
128205,Phentermine,Weight Loss,1,2016/3/18,5
138419,Phentermine,Weight Loss,8,2014/3/8,25
128694,Phentermine,Weight Loss,9,2015/5/1,12
128430,Phentermine,Weight Loss,9,2015/10/15,62
128161,Phentermine,Weight Loss,9,2016/4/21,8
127922,Phentermine,Weight Loss,10,2016/11/17,14
138863,Phentermine,Weight Loss,9,2010/8/10,6
128408,Phentermine,Weight Loss,9,2015/9/13,53
128120,Phentermine,Weight Loss,8,2016/5/22,63
128189,Phentermine,Weight Loss,10,2016/3/31,38
138956,Phentermine,Weight Loss,9,2009/8/11,14
127416,Phentermine,Weight Loss,3,2017/11/11,8
139101,Phentermine,Weight Loss,5,2009/2/6,14
128878,Phentermine,Weight Loss,2,2014/6/28,88
128784,Phentermine,Weight Loss,10,2015/1/30,112
128915,Phentermine,Obesity,10,2014/5/12,38
139274,Phentermine,Weight Loss,10,2008/5/9,43
127531,Phentermine,Weight Loss,10,2017/8/14,9
127737,Phentermine,Weight Loss,10,2017/3/17,9
128634,Phentermine,Weight Loss,10,2015/6/14,20
128683,Phentermine,Weight Loss,10,2015/5/6,18
128602,Phentermine,Weight Loss,9,2015/5/23,8
128504,Phentermine,Weight Loss,8,2015/8/9,36
128344,Phentermine,Obesity,7,2015/11/28,7
138645,Phentermine,Weight Loss,7,2012/3/15,39
138855,Phentermine,Weight Loss,10,2010/8/25,7
139271,Phentermine,Weight Loss,10,2008/5/13,27
138700,Phentermine,Weight Loss,10,2012/2/29,16
127749,Phentermine,Weight Loss,9,2017/2/19,21
128114,Phentermine,Weight Loss,10,2016/6/4,13
128058,Phentermine,Weight Loss,10,2016/6/30,13
138564,Phentermine,Weight Loss,10,2013/4/10,11
139017,Phentermine,Weight Loss,2,2009/6/26,23
138889,Phentermine,Obesity,10,2010/1/16,23
139057,Phentermine,Weight Loss,10,2009/6/9,16
138588,Phentermine,Weight Loss,6,2013/2/12,20
128092,Phentermine,Weight Loss,1,2016/7/12,21
127621,Phentermine,Obesity,10,2017/5/11,55
128803,Phentermine,Weight Loss,6,2014/12/22,51
128836,Phentermine,Weight Loss,10,2014/9/15,157
128892,Phentermine,Weight Loss,2,2014/6/12,52
128518,Phentermine,Weight Loss,7,2015/7/31,9
138974,Phentermine,Weight Loss,10,2009/10/6,8
127752,Phentermine,Obesity,10,2017/2/16,9
139043,Phentermine,Weight Loss,10,2009/4/24,3
128246,Phentermine,Weight Loss,8,2016/2/13,18
138824,Phentermine,Weight Loss,10,2011/1/16,32
128038,Phentermine,Weight Loss,10,2016/8/2,51
138765,Phentermine,Obesity,10,2012/10/4,102
128577,Phentermine,Weight Loss,7,2015/6/6,2
127504,Phentermine,Weight Loss,9,2017/9/1,14
128526,Phentermine,Obesity,9,2015/7/24,8
127431,Phentermine,Weight Loss,8,2017/10/28,9
138839,Phentermine,Weight Loss,9,2010/11/14,9
138895,Phentermine,Not Listed / Othe,9,2009/12/14,4
139209,Phentermine,Weight Loss,10,2008/6/26,26
138866,Phentermine,Weight Loss,10,2010/8/3,19
128427,Phentermine,,9,2015/10/19,18
128353,Phentermine,Weight Loss,9,2015/11/19,24
127610,Phentermine,Weight Loss,9,2017/5/16,6
128745,Phentermine,Weight Loss,8,2015/3/21,6
128621,Phentermine,Weight Loss,10,2015/5/14,9
127994,Phentermine,Weight Loss,9,2016/10/10,14
128474,Phentermine,Weight Loss,9,2015/8/30,29
128390,Phentermine,Weight Loss,9,2015/10/28,37
128302,Phentermine,Weight Loss,9,2016/1/3,37
138915,Phentermine,Weight Loss,5,2010/4/8,2
138436,Phentermine,Weight Loss,1,2013/7/22,64
128795,Phentermine,Obesity,10,2015/1/9,76
138635,Phentermine,Obesity,10,2012/4/12,37
138864,Phentermine,Weight Loss,10,2010/8/7,24
128289,Phentermine,Weight Loss,10,2016/1/11,5
128541,Phentermine,Weight Loss,8,2015/7/10,26
127907,Phentermine,Weight Loss,8,2016/11/1,8
127505,Phentermine,Weight Loss,9,2017/8/31,14
138652,Phentermine,Weight Loss,8,2011/9/23,2
128083,Phentermine,Weight Loss,1,2016/7/20,10
138411,Phentermine,Weight Loss,10,2014/3/15,90
128141,Phentermine,Weight Loss,9,2016/5/5,56
127984,Phentermine,Weight Loss,8,2016/10/17,5
128303,Phentermine,Weight Loss,7,2016/1/2,10
127817,Phentermine,Weight Loss,10,2017/1/22,20
139035,Phentermine,Weight Loss,9,2009/5/1,17
128287,Phentermine,Weight Loss,10,2016/1/12,1
127910,Phentermine,Obesity,6,2016/10/30,4
127565,Phentermine,Weight Loss,10,2017/6/20,15
128815,Phentermine,Weight Loss,10,2014/11/11,69
128101,Phentermine,Obesity,5,2016/6/18,5
138996,Phentermine,Obesity,10,2009/8/28,26
138629,Phentermine,Weight Loss,9,2012/4/25,26
127676,Phentermine,Weight Loss,10,2017/4/16,20
127940,Phentermine,Weight Loss,10,2016/11/10,0
128488,Phentermine,Weight Loss,10,2015/8/21,24
128389,Phentermine,Obesity,9,2015/10/28,9
128517,Phentermine,Weight Loss,8,2015/8/1,32
128372,Phentermine,Weight Loss,9,2015/11/7,13
128637,Phentermine,Weight Loss,7,2015/6/12,30
139105,Phentermine,Not Listed / Othe,10,2009/1/24,6
128300,Phentermine,Weight Loss,10,2016/1/4,44
139060,Phentermine,Weight Loss,8,2009/6/5,12
128251,Phentermine,Weight Loss,10,2016/2/8,24
127646,Phentermine,Weight Loss,8,2017/4/22,14
138715,Phentermine,Obesity,10,2012/1/25,6
128635,Phentermine,Obesity,8,2015/6/14,18
128903,Phentermine,Weight Loss,10,2014/5/21,51
138805,Phentermine,Weight Loss,10,2010/6/27,2
128311,Phentermine,Weight Loss,8,2015/12/29,16
128041,Phentermine,Weight Loss,7,2016/7/31,32
138725,Phentermine,Weight Loss,10,2011/7/16,6
139107,Phentermine,Weight Loss,10,2009/1/23,6
127738,Phentermine,Weight Loss,10,2017/3/16,12
139007,Phentermine,Weight Loss,10,2009/7/9,7
128882,Phentermine,Obesity,10,2014/6/23,38
128284,Phentermine,Weight Loss,10,2016/1/14,13
138776,Phentermine,Weight Loss,10,2011/4/25,14
128599,Phentermine,Weight Loss,8,2015/5/25,16
139176,Phentermine,Not Listed / Othe,10,2008/9/11,2
127790,Phentermine,Weight Loss,8,2017/2/25,15
128022,Phentermine,Obesity,9,2016/8/19,17
138782,Phentermine,Weight Loss,10,2011/3/25,4
139106,Phentermine,Weight Loss,10,2009/1/24,23
139113,Phentermine,,9,2009/1/10,4
127657,Phentermine,Obesity,7,2017/6/3,13
138660,Phentermine,Weight Loss,9,2011/9/1,5
139201,Phentermine,Weight Loss,10,2008/7/15,25
127547,Phentermine,Weight Loss,10,2017/7/6,46
128028,Phentermine,Obesity,10,2016/8/14,17
128679,Phentermine,Weight Loss,10,2015/5/9,19
127403,Phentermine,Obesity,9,2017/12/4,1
128507,Phentermine,Weight Loss,9,2015/8/7,17
128158,Phentermine,Obesity,9,2016/4/23,9
128285,Phentermine,Weight Loss,8,2016/1/12,1
128350,Phentermine,Weight Loss,10,2015/11/22,30
138378,Phentermine,Weight Loss,10,2014/2/26,20
128917,Phentermine,Weight Loss,6,2014/5/10,146
138636,Phentermine,Obesity,10,2012/4/7,92
128221,Phentermine,Weight Loss,10,2016/3/10,32
138567,Phentermine,Weight Loss,10,2013/4/4,29
139288,Phentermine,Weight Loss,10,2008/4/17,25
138716,Phentermine,Weight Loss,10,2012/1/23,8
128493,Phentermine,Weight Loss,8,2015/8/19,14
138844,Phentermine,Weight Loss,9,2010/10/25,5
128593,Phentermine,Weight Loss,7,2015/5/31,17
127674,Phentermine,Obesity,9,2017/4/19,28
127587,Phentermine,Weight Loss,3,2017/7/17,14
128623,Phentermine,Weight Loss,10,2015/6/24,5
127877,Phentermine,Weight Loss,8,2016/12/6,12
127976,Phentermine,Weight Loss,9,2016/10/20,14
127430,Phentermine,Weight Loss,10,2017/10/30,15
138879,Phentermine,Weight Loss,9,2010/2/12,4
138494,Phentermine,Weight Loss,8,2014/4/1,11
139080,Phentermine,Not Listed / Othe,8,2009/3/18,1
128144,Phentermine,Weight Loss,10,2016/5/2,57
128529,Phentermine,Obesity,10,2015/7/23,48
139037,Phentermine,Weight Loss,8,2009/4/30,9
128728,Phentermine,Obesity,9,2015/4/1,28
128793,Phentermine,Weight Loss,10,2015/1/14,65
128235,Phentermine,Weight Loss,9,2016/2/24,54
127570,Phentermine,Weight Loss,9,2017/6/14,13
127956,Phentermine,Weight Loss,9,2016/10/1,20
128295,Phentermine,Weight Loss,8,2016/1/6,24
128838,Phentermine,Weight Loss,10,2014/9/10,66
128817,Phentermine,Weight Loss,9,2014/11/5,95
128656,Phentermine,Weight Loss,3,2015/4/13,48
139118,Phentermine,Weight Loss,10,2008/12/30,4
128033,Phentermine,Weight Loss,9,2016/8/9,36
128580,Phentermine,Weight Loss,10,2015/6/5,68
127580,Phentermine,Obesity,10,2017/7/20,5
139063,Phentermine,Weight Loss,10,2009/5/30,4
138491,Phentermine,Obesity,10,2014/4/7,205
127402,Phentermine,Obesity,9,2017/12/4,2
128078,Phentermine,Obesity,8,2016/7/22,14
128545,Phentermine,Weight Loss,10,2015/7/7,35
127953,Phentermine,Weight Loss,8,2016/10/5,28
127759,Phentermine,Obesity,10,2017/2/14,4
128291,Phentermine,Weight Loss,10,2016/1/11,19
138769,Phentermine,Weight Loss,9,2012/9/27,14
128854,Phentermine,Weight Loss,9,2014/7/30,38
128652,Phentermine,Weight Loss,6,2015/4/14,13
127562,Phentermine,Weight Loss,9,2017/6/21,14
138560,Phentermine,Weight Loss,9,2013/4/19,80
128827,Phentermine,Weight Loss,10,2014/10/12,112
138727,Phentermine,,10,2011/7/12,5
128448,Phentermine,Weight Loss,10,2015/10/1,26
127480,Phentermine,Weight Loss,10,2017/9/27,11
128236,Phentermine,Weight Loss,8,2016/2/24,44
138795,Phentermine,Weight Loss,10,2011/2/9,1
127685,Phentermine,Weight Loss,8,2017/4/9,35
128519,Phentermine,Obesity,10,2015/7/30,13
128169,Phentermine,Obesity,10,2016/4/16,6
127502,Phentermine,Weight Loss,9,2017/9/3,14
127579,Phentermine,Weight Loss,10,2017/7/22,10
138904,Phentermine,Obesity,10,2010/5/1,17
128137,Phentermine,Obesity,1,2016/5/8,21
138852,Phentermine,Weight Loss,9,2010/9/7,2
138931,Phentermine,Weight Loss,9,2009/11/20,9
128737,Phentermine,Weight Loss,10,2015/3/26,58
139084,Phentermine,Weight Loss,10,2009/3/13,15
139012,Phentermine,Weight Loss,10,2009/6/29,8
128465,Phentermine,Obesity,10,2015/9/22,43
139273,Phentermine,Weight Loss,9,2008/5/11,47
128563,Phentermine,Weight Loss,10,2015/6/29,17
128643,Phentermine,Obesity,10,2015/6/9,12
127844,Phentermine,Weight Loss,10,2017/1/3,38
127552,Phentermine,Weight Loss,10,2017/7/1,17
127519,Phentermine,Weight Loss,9,2017/8/20,34
128695,Phentermine,Weight Loss,9,2015/4/29,17
128095,Phentermine,Obesity,8,2016/7/10,15
138518,Phentermine,Weight Loss,10,2013/5/29,14
138509,Phentermine,Weight Loss,10,2013/6/14,4
127856,Phentermine,Weight Loss,7,2016/12/21,65
127581,Phentermine,Obesity,10,2017/7/20,21
127785,Phentermine,Weight Loss,8,2017/2/28,10
128049,Phentermine,Weight Loss,10,2016/7/8,10
138688,Phentermine,Weight Loss,8,2011/11/19,6
128626,Phentermine,Weight Loss,10,2015/6/18,36
